"";"SCHOOLID";"SEX";"PPED";"REPEAT";"MSESC"
"850";30311;0;0;0;-0,2
"851";30311;0;0;0;-0,2
"852";30311;0;0;0;-0,2
"853";30311;0;0;0;-0,2
"854";30311;0;0;0;-0,2
"855";30311;0;0;0;-0,2
"856";30311;0;0;1;-0,2
"857";30311;0;0;1;-0,2
"858";30311;1;0;0;-0,2
"859";30311;1;0;0;-0,2
"860";30311;1;0;0;-0,2
"861";30311;1;0;0;-0,2
"862";30311;1;0;0;-0,2
"863";30312;0;0;0;-0,29
"864";30312;0;0;0;-0,29
"865";30312;0;0;0;-0,29
"866";30312;0;0;1;-0,29
"867";30312;0;1;0;-0,29
"868";30312;0;1;0;-0,29
"869";30312;0;1;0;-0,29
"870";30312;0;1;0;-0,29
"871";30312;0;1;0;-0,29
"872";30312;0;1;0;-0,29
"873";30312;0;1;0;-0,29
"874";30312;0;1;0;-0,29
"875";30312;1;0;1;-0,29
"876";30312;1;0;1;-0,29
"877";30312;1;1;0;-0,29
"878";30312;1;1;0;-0,29
"879";30312;1;1;0;-0,29
"880";30312;1;1;0;-0,29
"881";30312;1;1;0;-0,29
"882";30312;1;1;0;-0,29
"883";30312;1;1;1;-0,29
"884";30312;1;1;1;-0,29
"885";30312;1;1;1;-0,29
"886";30312;1;1;1;-0,29
"887";30312;1;1;1;-0,29
"888";30313;0;0;0;-0,26
"889";30313;0;0;0;-0,26
"890";30313;0;0;0;-0,26
"891";30313;0;0;0;-0,26
"892";30313;0;0;0;-0,26
"893";30313;0;0;1;-0,26
"894";30313;0;0;1;-0,26
"895";30313;0;0;1;-0,26
"896";30313;0;0;1;-0,26
"897";30313;0;0;1;-0,26
"898";30313;0;1;0;-0,26
"899";30313;1;0;0;-0,26
"900";30313;1;0;0;-0,26
"901";30313;1;0;0;-0,26
"902";30313;1;0;0;-0,26
"903";30313;1;0;1;-0,26
"904";30313;1;0;1;-0,26
"905";30313;1;0;1;-0,26
"906";30313;1;0;1;-0,26
"907";30313;1;0;1;-0,26
"908";30414;0;1;0;-0,36
"909";30414;0;1;0;-0,36
"910";30414;0;1;0;-0,36
"911";30414;0;1;0;-0,36
"912";30414;0;1;0;-0,36
"913";30414;0;1;0;-0,36
"914";30414;0;1;0;-0,36
"915";30414;0;1;0;-0,36
"916";30414;0;1;0;-0,36
"917";30414;1;0;1;-0,36
"918";30414;1;1;0;-0,36
"919";30414;1;1;0;-0,36
"920";30414;1;1;0;-0,36
"921";30414;1;1;0;-0,36
"922";30414;1;1;0;-0,36
"923";30414;1;1;0;-0,36
"924";30414;1;1;0;-0,36
"925";30414;1;1;0;-0,36
"926";30414;1;1;0;-0,36
"927";30414;1;1;0;-0,36
"928";30415;0;0;0;NA
"929";30415;0;1;0;NA
"930";30415;0;1;0;NA
"931";30415;0;1;0;NA
"932";30415;0;1;0;NA
"933";30415;0;1;0;NA
"934";30415;0;1;0;NA
"935";30415;0;1;1;NA
"936";30415;0;1;1;NA
"937";30415;1;0;1;NA
"938";30415;1;1;0;NA
"939";30415;1;1;0;NA
"940";30415;1;1;0;NA
"941";30415;1;1;0;NA
"942";30415;1;1;0;NA
"943";30415;1;1;1;NA
"944";30415;1;1;1;NA
"945";30416;0;0;0;-0,33
"946";30416;0;0;0;-0,33
"947";30416;0;0;1;-0,33
"948";30416;0;0;1;-0,33
"949";30416;0;1;0;-0,33
"950";30416;1;0;0;-0,33
"951";30416;1;0;0;-0,33
"952";30416;1;0;0;-0,33
"953";30416;1;0;0;-0,33
"954";30416;1;0;1;-0,33
"955";30416;1;0;1;-0,33
"956";30417;0;1;0;-0,24
"957";30417;0;1;0;-0,24
"958";30417;0;1;0;-0,24
"959";30417;0;1;0;-0,24
"960";30417;0;1;1;-0,24
"961";30417;1;1;0;-0,24
"962";30417;1;1;0;-0,24
"963";30417;1;1;0;-0,24
"964";30417;1;1;0;-0,24
"965";30417;1;1;0;-0,24
"966";30417;1;1;0;-0,24
"967";30417;1;1;0;-0,24
"968";30417;1;1;0;-0,24
"969";30417;1;1;1;-0,24
"970";30417;1;1;1;-0,24
"971";30418;0;0;0;0,35
"972";30418;0;0;0;0,35
"973";30418;0;1;0;0,35
"974";30418;0;1;0;0,35
"975";30418;0;1;0;0,35
"976";30418;0;1;0;0,35
"977";30418;0;1;0;0,35
"978";30418;0;1;0;0,35
"979";30418;0;1;1;0,35
"980";30418;1;0;0;0,35
"981";30418;1;0;0;0,35
"982";30418;1;0;1;0,35
"983";30418;1;1;0;0,35
"984";30418;1;1;0;0,35
"985";30418;1;1;0;0,35
"986";30418;1;1;0;0,35
"987";30418;1;1;0;0,35
"988";30418;1;1;0;0,35
"989";30418;1;1;0;0,35
"990";30519;0;0;0;0,02
"991";30519;0;0;0;0,02
"992";30519;0;0;0;0,02
"993";30519;0;0;0;0,02
"994";30519;0;0;0;0,02
"995";30519;0;0;0;0,02
"996";30519;0;1;0;0,02
"997";30519;0;1;0;0,02
"998";30519;0;1;0;0,02
"999";30519;0;1;0;0,02
"1000";30519;0;1;0;0,02
"1001";30519;0;1;0;0,02
"1002";30519;0;1;0;0,02
"1003";30519;0;1;0;0,02
"1004";30519;0;1;0;0,02
"1005";30519;0;1;0;0,02
"1006";30519;0;1;0;0,02
"1007";30519;0;1;0;0,02
"1008";30519;1;0;0;0,02
"1009";30519;1;0;0;0,02
"1010";30519;1;0;0;0,02
"1011";30519;1;0;0;0,02
"1012";30519;1;0;0;0,02
"1013";30519;1;1;0;0,02
"1014";30519;1;1;0;0,02
"1015";30519;1;1;0;0,02
"1016";30519;1;1;0;0,02
"1017";30519;1;1;0;0,02
"1018";30520;0;0;0;0,15
"1019";30520;0;0;0;0,15
"1020";30520;0;0;0;0,15
"1021";30520;0;0;0;0,15
"1022";30520;0;1;0;0,15
"1023";30520;0;1;0;0,15
"1024";30520;0;1;0;0,15
"1025";30520;0;1;0;0,15
"1026";30520;0;1;0;0,15
"1027";30520;0;1;0;0,15
"1028";30520;0;1;0;0,15
"1029";30520;0;1;0;0,15
"1030";30520;0;1;0;0,15
"1031";30520;0;1;0;0,15
"1032";30520;0;1;0;0,15
"1033";30520;0;1;0;0,15
"1034";30520;1;0;0;0,15
"1035";30520;1;0;0;0,15
"1036";30520;1;0;0;0,15
"1037";30520;1;1;0;0,15
"1038";30520;1;1;0;0,15
"1039";30520;1;1;0;0,15
"1040";30520;1;1;0;0,15
"1041";30520;1;1;0;0,15
"1042";30520;1;1;0;0,15
"1043";30520;1;1;0;0,15
"1044";30520;1;1;0;0,15
"1045";30520;1;1;0;0,15
"1046";30520;1;1;0;0,15
"1047";30520;1;1;1;0,15
"1048";30521;0;0;0;0,17
"1049";30521;0;1;0;0,17
"1050";30521;0;1;0;0,17
"1051";30521;0;1;0;0,17
"1052";30521;0;1;0;0,17
"1053";30521;0;1;0;0,17
"1054";30521;0;1;0;0,17
"1055";30521;0;1;0;0,17
"1056";30521;0;1;0;0,17
"1057";30521;0;1;0;0,17
"1058";30521;0;1;0;0,17
"1059";30521;0;1;0;0,17
"1060";30521;0;1;0;0,17
"1061";30521;0;1;0;0,17
"1062";30521;0;1;0;0,17
"1063";30521;0;1;1;0,17
"1064";30521;0;1;1;0,17
"1065";30521;1;1;0;0,17
"1066";30521;1;1;0;0,17
"1067";30521;1;1;0;0,17
"1068";30521;1;1;0;0,17
"1069";30521;1;1;0;0,17
"1070";30521;1;1;0;0,17
"1071";30521;1;1;0;0,17
"1072";30521;1;1;1;0,17
"1073";30522;0;0;0;0,24
"1074";30522;0;1;0;0,24
"1075";30522;0;1;0;0,24
"1076";30522;0;1;0;0,24
"1077";30522;0;1;0;0,24
"1078";30522;0;1;0;0,24
"1079";30522;0;1;0;0,24
"1080";30522;0;1;0;0,24
"1081";30522;0;1;0;0,24
"1082";30522;0;1;0;0,24
"1083";30522;0;1;0;0,24
"1084";30522;0;1;0;0,24
"1085";30522;0;1;0;0,24
"1086";30522;0;1;0;0,24
"1087";30522;1;0;0;0,24
"1088";30522;1;1;0;0,24
"1089";30522;1;1;0;0,24
"1090";30522;1;1;0;0,24
"1091";30522;1;1;0;0,24
"1092";30522;1;1;0;0,24
"1093";30522;1;1;0;0,24
"1094";30522;1;1;0;0,24
"1095";30522;1;1;0;0,24
"1096";30522;1;1;0;0,24
"1097";30522;1;1;0;0,24
"1098";30522;1;1;1;0,24
"1099";30523;0;1;0;-0,15
"1100";30523;0;1;0;-0,15
"1101";30523;0;1;0;-0,15
"1102";30523;0;1;0;-0,15
"1103";30523;0;1;0;-0,15
"1104";30523;0;1;0;-0,15
"1105";30523;0;1;0;-0,15
"1106";30523;0;1;0;-0,15
"1107";30523;1;0;0;-0,15
"1108";30523;1;0;0;-0,15
"1109";30523;1;0;0;-0,15
"1110";30523;1;1;0;-0,15
"1111";30523;1;1;0;-0,15
"1112";30523;1;1;0;-0,15
"1113";30523;1;1;0;-0,15
"1114";30523;1;1;0;-0,15
"1115";30523;1;1;0;-0,15
"1116";30523;1;1;0;-0,15
"1117";30524;0;0;0;NA
"1118";30524;0;1;0;NA
"1119";30524;0;1;0;NA
"1120";30524;0;1;0;NA
"1121";30524;0;1;0;NA
"1122";30524;0;1;0;NA
"1123";30524;0;1;0;NA
"1124";30524;0;1;0;NA
"1125";30524;0;1;0;NA
"1126";30524;0;1;0;NA
"1127";30524;0;1;0;NA
"1128";30524;0;1;0;NA
"1129";30524;0;1;0;NA
"1130";30524;0;1;0;NA
"1131";30524;0;1;0;NA
"1132";30524;0;1;0;NA
"1133";30524;0;1;0;NA
"1134";30524;0;1;0;NA
"1135";30524;0;1;0;NA
"1136";30524;0;1;0;NA
"1137";30524;0;1;0;NA
"1138";30524;0;1;0;NA
"1139";30524;0;1;0;NA
"1140";30524;0;1;0;NA
"1141";30525;0;1;0;-0,04
"1142";30525;0;1;0;-0,04
"1143";30525;0;1;0;-0,04
"1144";30525;0;1;0;-0,04
"1145";30525;0;1;0;-0,04
"1146";30525;0;1;0;-0,04
"1147";30525;0;1;0;-0,04
"1148";30525;0;1;0;-0,04
"1149";30525;0;1;0;-0,04
"1150";30525;0;1;0;-0,04
"1151";30525;0;1;0;-0,04
"1152";30525;0;1;0;-0,04
"1153";30525;0;1;0;-0,04
"1154";30525;0;1;0;-0,04
"1155";30525;0;1;0;-0,04
"1156";30525;0;1;0;-0,04
"1157";30525;0;1;0;-0,04
"1158";30525;0;1;0;-0,04
"1159";30525;0;1;0;-0,04
"1160";30525;0;1;0;-0,04
"1161";30525;0;1;0;-0,04
"1162";30525;0;1;1;-0,04
"1163";30525;1;1;0;-0,04
"1164";30525;1;1;0;-0,04
"1165";30525;1;1;0;-0,04
"1166";30525;1;1;0;-0,04
"1167";30525;1;1;0;-0,04
"1168";30525;1;1;0;-0,04
"1169";30525;1;1;0;-0,04
"1170";30526;0;0;0;0,13
"1171";30526;0;0;0;0,13
"1172";30526;0;0;0;0,13
"1173";30526;0;1;0;0,13
"1174";30526;0;1;0;0,13
"1175";30526;0;1;0;0,13
"1176";30526;0;1;0;0,13
"1177";30526;0;1;0;0,13
"1178";30526;0;1;0;0,13
"1179";30526;0;1;1;0,13
"1180";30526;0;1;1;0,13
"1181";30526;1;0;0;0,13
"1182";30526;1;0;0;0,13
"1183";30526;1;0;0;0,13
"1184";30526;1;0;0;0,13
"1185";30526;1;0;0;0,13
"1186";30526;1;0;0;0,13
"1187";30526;1;0;0;0,13
"1188";30526;1;0;0;0,13
"1189";30526;1;0;1;0,13
"1190";30526;1;0;1;0,13
"1191";30526;1;1;0;0,13
"1192";30526;1;1;0;0,13
"1193";30526;1;1;0;0,13
"1194";30526;1;1;0;0,13
"1195";30627;0;0;0;-0,39
"1196";30627;0;0;0;-0,39
"1197";30627;0;0;0;-0,39
"1198";30627;0;0;0;-0,39
"1199";30627;0;0;0;-0,39
"1200";30627;0;0;0;-0,39
"1201";30627;0;0;0;-0,39
"1202";30627;0;0;0;-0,39
"1203";30627;0;0;0;-0,39
"1204";30627;0;0;0;-0,39
"1205";30627;0;0;0;-0,39
"1206";30627;0;0;1;-0,39
"1207";30627;0;0;1;-0,39
"1208";30627;1;0;0;-0,39
"1209";30627;1;0;0;-0,39
"1210";30627;1;0;0;-0,39
"1211";30627;1;0;0;-0,39
"1212";30627;1;0;0;-0,39
"1213";30627;1;0;0;-0,39
"1214";30627;1;0;0;-0,39
"1215";30627;1;0;0;-0,39
"1216";30627;1;0;1;-0,39
"1217";30627;1;0;1;-0,39
"1218";30627;1;0;1;-0,39
"1219";30627;1;0;1;-0,39
"1220";30628;0;0;0;-0,37
"1221";30628;0;0;0;-0,37
"1222";30628;0;0;0;-0,37
"1223";30628;0;0;0;-0,37
"1224";30628;0;0;0;-0,37
"1225";30628;0;0;0;-0,37
"1226";30628;0;0;0;-0,37
"1227";30628;0;0;0;-0,37
"1228";30628;0;0;0;-0,37
"1229";30628;0;0;0;-0,37
"1230";30628;0;0;0;-0,37
"1231";30628;0;0;0;-0,37
"1232";30628;0;0;0;-0,37
"1233";30628;0;0;1;-0,37
"1234";30628;0;0;1;-0,37
"1235";30628;0;0;1;-0,37
"1236";30628;1;0;0;-0,37
"1237";30628;1;0;0;-0,37
"1238";30628;1;0;0;-0,37
"1239";30628;1;0;0;-0,37
"1240";30628;1;0;0;-0,37
"1241";30628;1;0;0;-0,37
"1242";30628;1;0;0;-0,37
"1243";30628;1;0;0;-0,37
"1244";30628;1;0;0;-0,37
"1245";30628;1;0;1;-0,37
"1246";30628;1;0;1;-0,37
"1247";30628;1;0;1;-0,37
"1248";30629;0;0;0;-0,62
"1249";30629;0;0;0;-0,62
"1250";30629;0;0;0;-0,62
"1251";30629;0;0;0;-0,62
"1252";30629;0;0;0;-0,62
"1253";30629;0;0;0;-0,62
"1254";30629;0;0;1;-0,62
"1255";30629;0;0;1;-0,62
"1256";30629;0;0;1;-0,62
"1257";30629;1;0;0;-0,62
"1258";30629;1;0;0;-0,62
"1259";30629;1;0;0;-0,62
"1260";30629;1;0;0;-0,62
"1261";30629;1;0;0;-0,62
"1262";30629;1;0;0;-0,62
"1263";30629;1;0;0;-0,62
"1264";30629;1;0;0;-0,62
"1265";30629;1;0;0;-0,62
"1266";30629;1;0;0;-0,62
"1267";30629;1;0;1;-0,62
"1268";30629;1;0;1;-0,62
"1269";30629;1;0;1;-0,62
"1270";30629;1;0;1;-0,62
"1271";30630;0;0;0;-0,26
"1272";30630;0;0;0;-0,26
"1273";30630;0;0;0;-0,26
"1274";30630;0;1;0;-0,26
"1275";30630;0;1;0;-0,26
"1276";30630;0;1;0;-0,26
"1277";30630;0;1;0;-0,26
"1278";30630;0;1;0;-0,26
"1279";30630;0;1;0;-0,26
"1280";30630;0;1;0;-0,26
"1281";30630;0;1;1;-0,26
"1282";30630;1;0;0;-0,26
"1283";30630;1;0;0;-0,26
"1284";30630;1;0;0;-0,26
"1285";30630;1;0;0;-0,26
"1286";30630;1;0;0;-0,26
"1287";30630;1;0;1;-0,26
"1288";30630;1;0;1;-0,26
"1289";30630;1;1;0;-0,26
"1290";30630;1;1;0;-0,26
"1291";30630;1;1;0;-0,26
"1292";30630;1;1;0;-0,26
"1293";30630;1;1;0;-0,26
"1294";30630;1;1;0;-0,26
"1295";30630;1;1;0;-0,26
"1296";30630;1;1;0;-0,26
"1297";40101;0;0;0;0,28
"1298";40101;0;1;0;0,28
"1299";40101;0;1;0;0,28
"1300";40101;0;1;0;0,28
"1301";40101;0;1;0;0,28
"1302";40101;0;1;0;0,28
"1303";40101;0;1;0;0,28
"1304";40101;0;1;0;0,28
"1305";40101;0;1;0;0,28
"1306";40101;0;1;1;0,28
"1307";40101;0;1;1;0,28
"1308";40101;0;1;1;0,28
"1309";40101;1;0;0;0,28
"1310";40101;1;0;0;0,28
"1311";40101;1;0;1;0,28
"1312";40101;1;1;0;0,28
"1313";40101;1;1;0;0,28
"1314";40101;1;1;0;0,28
"1315";40101;1;1;0;0,28
"1316";40101;1;1;1;0,28
"1317";40102;0;0;0;-0,39
"1318";40102;0;0;0;-0,39
"1319";40102;0;0;1;-0,39
"1320";40102;0;1;0;-0,39
"1321";40102;0;1;0;-0,39
"1322";40102;0;1;0;-0,39
"1323";40102;0;1;0;-0,39
"1324";40102;0;1;0;-0,39
"1325";40102;0;1;0;-0,39
"1326";40102;0;1;0;-0,39
"1327";40102;0;1;0;-0,39
"1328";40102;0;1;0;-0,39
"1329";40102;0;1;1;-0,39
"1330";40102;1;1;0;-0,39
"1331";40102;1;1;0;-0,39
"1332";40102;1;1;0;-0,39
"1333";40102;1;1;0;-0,39
"1334";40102;1;1;0;-0,39
"1335";40102;1;1;0;-0,39
"1336";40102;1;1;0;-0,39
"1337";40102;1;1;0;-0,39
"1338";40102;1;1;0;-0,39
"1339";40102;1;1;0;-0,39
"1340";40102;1;1;1;-0,39
"1341";40203;0;0;0;-0,21
"1342";40203;0;0;0;-0,21
"1343";40203;0;0;0;-0,21
"1344";40203;0;0;0;-0,21
"1345";40203;0;0;0;-0,21
"1346";40203;0;0;0;-0,21
"1347";40203;0;0;0;-0,21
"1348";40203;0;0;0;-0,21
"1349";40203;0;0;0;-0,21
"1350";40203;0;0;0;-0,21
"1351";40203;0;0;0;-0,21
"1352";40203;0;0;0;-0,21
"1353";40203;0;1;0;-0,21
"1354";40203;1;0;0;-0,21
"1355";40203;1;0;0;-0,21
"1356";40203;1;0;0;-0,21
"1357";40203;1;0;0;-0,21
"1358";40203;1;0;0;-0,21
"1359";40203;1;0;0;-0,21
"1360";40203;1;0;0;-0,21
"1361";40203;1;0;1;-0,21
"1362";40203;1;0;1;-0,21
"1363";40203;1;1;0;-0,21
"1364";40204;0;0;0;0,06
"1365";40204;0;0;0;0,06
"1366";40204;0;0;0;0,06
"1367";40204;0;0;0;0,06
"1368";40204;0;0;0;0,06
"1369";40204;0;0;0;0,06
"1370";40204;0;0;0;0,06
"1371";40204;0;0;0;0,06
"1372";40204;0;0;0;0,06
"1373";40204;0;0;0;0,06
"1374";40204;0;0;0;0,06
"1375";40204;0;0;1;0,06
"1376";40204;0;0;1;0,06
"1377";40204;0;1;0;0,06
"1378";40204;0;1;0;0,06
"1379";40204;1;0;0;0,06
"1380";40204;1;0;0;0,06
"1381";40204;1;0;0;0,06
"1382";40204;1;0;0;0,06
"1383";40204;1;0;0;0,06
"1384";40204;1;0;1;0,06
"1385";40204;1;0;1;0,06
"1386";40204;1;0;1;0,06
"1387";40204;1;0;1;0,06
"1388";40204;1;0;1;0,06
"1389";40205;0;0;0;-0,15
"1390";40205;0;0;0;-0,15
"1391";40205;0;0;0;-0,15
"1392";40205;0;0;0;-0,15
"1393";40205;0;0;0;-0,15
"1394";40205;0;0;0;-0,15
"1395";40205;0;0;0;-0,15
"1396";40205;0;0;0;-0,15
"1397";40205;0;0;1;-0,15
"1398";40205;0;0;1;-0,15
"1399";40205;0;0;1;-0,15
"1400";40205;0;1;0;-0,15
"1401";40205;0;1;0;-0,15
"1402";40205;1;0;0;-0,15
"1403";40205;1;0;0;-0,15
"1404";40205;1;0;0;-0,15
"1405";40205;1;0;0;-0,15
"1406";40205;1;0;0;-0,15
"1407";40205;1;0;0;-0,15
"1408";40205;1;0;0;-0,15
"1409";40205;1;0;1;-0,15
"1410";40206;0;0;0;-0,42
"1411";40206;0;0;0;-0,42
"1412";40206;0;0;0;-0,42
"1413";40206;0;0;0;-0,42
"1414";40206;0;0;0;-0,42
"1415";40206;0;0;1;-0,42
"1416";40206;0;1;0;-0,42
"1417";40206;0;1;0;-0,42
"1418";40206;1;0;0;-0,42
"1419";40206;1;0;0;-0,42
"1420";40206;1;0;0;-0,42
"1421";40206;1;0;0;-0,42
"1422";40206;1;0;0;-0,42
"1423";40206;1;0;0;-0,42
"1424";40206;1;0;0;-0,42
"1425";40206;1;0;0;-0,42
"1426";40206;1;0;1;-0,42
"1427";40206;1;0;1;-0,42
"1428";40206;1;1;0;-0,42
"1429";50101;0;0;0;0,45
"1430";50101;0;1;0;0,45
"1431";50101;0;1;0;0,45
"1432";50101;0;1;0;0,45
"1433";50101;0;1;0;0,45
"1434";50101;0;1;0;0,45
"1435";50101;0;1;0;0,45
"1436";50101;0;1;0;0,45
"1437";50101;0;1;0;0,45
"1438";50101;0;1;0;0,45
"1439";50101;0;1;0;0,45
"1440";50101;0;1;0;0,45
"1441";50101;0;1;0;0,45
"1442";50101;0;1;0;0,45
"1443";50101;0;1;0;0,45
"1444";50101;0;1;1;0,45
"1445";50101;0;1;1;0,45
"1446";50101;1;0;0;0,45
"1447";50101;1;0;0;0,45
"1448";50101;1;1;0;0,45
"1449";50101;1;1;0;0,45
"1450";50101;1;1;0;0,45
"1451";50101;1;1;0;0,45
"1452";50101;1;1;0;0,45
"1453";50101;1;1;0;0,45
"1454";50101;1;1;0;0,45
"1455";50101;1;1;0;0,45
"1456";50101;1;1;0;0,45
"1457";50101;1;1;0;0,45
"1458";50102;0;1;0;0,43
"1459";50102;0;1;0;0,43
"1460";50102;0;1;0;0,43
"1461";50102;0;1;0;0,43
"1462";50102;0;1;0;0,43
"1463";50102;0;1;0;0,43
"1464";50102;0;1;0;0,43
"1465";50102;0;1;0;0,43
"1466";50102;0;1;0;0,43
"1467";50102;0;1;0;0,43
"1468";50102;0;1;0;0,43
"1469";50102;0;1;0;0,43
"1470";50102;0;1;0;0,43
"1471";50102;0;1;0;0,43
"1472";50102;1;1;0;0,43
"1473";50102;1;1;0;0,43
"1474";50102;1;1;0;0,43
"1475";50102;1;1;0;0,43
"1476";50102;1;1;0;0,43
"1477";50102;1;1;0;0,43
"1478";50102;1;1;0;0,43
"1479";50102;1;1;0;0,43
"1480";50102;1;1;0;0,43
"1481";50102;1;1;0;0,43
"1482";50102;1;1;0;0,43
"1483";50102;1;1;0;0,43
"1484";50203;0;0;0;-0,18
"1485";50203;0;0;0;-0,18
"1486";50203;0;0;0;-0,18
"1487";50203;0;0;0;-0,18
"1488";50203;0;0;0;-0,18
"1489";50203;0;0;0;-0,18
"1490";50203;0;0;0;-0,18
"1491";50203;0;1;0;-0,18
"1492";50203;0;1;0;-0,18
"1493";50203;0;1;0;-0,18
"1494";50203;0;1;0;-0,18
"1495";50203;0;1;0;-0,18
"1496";50203;0;1;0;-0,18
"1497";50203;0;1;0;-0,18
"1498";50203;0;1;0;-0,18
"1499";50203;0;1;0;-0,18
"1500";50203;0;1;0;-0,18
"1501";50203;1;0;0;-0,18
"1502";50203;1;0;0;-0,18
"1503";50203;1;0;0;-0,18
"1504";50203;1;0;0;-0,18
"1505";50203;1;1;0;-0,18
"1506";50203;1;1;0;-0,18
"1507";50203;1;1;0;-0,18
"1508";50204;0;0;0;0,62
"1509";50204;0;0;0;0,62
"1510";50204;0;0;0;0,62
"1511";50204;0;0;1;0,62
"1512";50204;0;0;1;0,62
"1513";50204;0;1;0;0,62
"1514";50204;0;1;0;0,62
"1515";50204;0;1;0;0,62
"1516";50204;0;1;0;0,62
"1517";50204;0;1;0;0,62
"1518";50204;0;1;0;0,62
"1519";50204;1;0;0;0,62
"1520";50204;1;0;0;0,62
"1521";50204;1;0;0;0,62
"1522";50204;1;0;0;0,62
"1523";50204;1;0;1;0,62
"1524";50204;1;1;0;0,62
"1525";50204;1;1;0;0,62
"1526";50204;1;1;0;0,62
"1527";50204;1;1;0;0,62
"1528";50205;0;0;0;0,71
"1529";50205;0;0;0;0,71
"1530";50205;0;0;0;0,71
"1531";50205;0;0;0;0,71
"1532";50205;0;1;0;0,71
"1533";50205;0;1;0;0,71
"1534";50205;0;1;0;0,71
"1535";50205;0;1;0;0,71
"1536";50205;0;1;0;0,71
"1537";50205;0;1;0;0,71
"1538";50205;0;1;0;0,71
"1539";50205;1;0;0;0,71
"1540";50205;1;0;0;0,71
"1541";50205;1;1;0;0,71
"1542";50205;1;1;0;0,71
"1543";50205;1;1;0;0,71
"1544";50205;1;1;0;0,71
"1545";50205;1;1;0;0,71
"1546";50205;1;1;0;0,71
"1547";50206;0;0;0;0,18
"1548";50206;0;0;0;0,18
"1549";50206;0;0;0;0,18
"1550";50206;0;1;0;0,18
"1551";50206;0;1;0;0,18
"1552";50206;0;1;0;0,18
"1553";50206;0;1;0;0,18
"1554";50206;0;1;1;0,18
"1555";50206;1;0;0;0,18
"1556";50206;1;0;0;0,18
"1557";50206;1;0;0;0,18
"1558";50206;1;0;0;0,18
"1559";50206;1;0;0;0,18
"1560";50206;1;0;1;0,18
"1561";50206;1;1;0;0,18
"1562";50206;1;1;0;0,18
"1563";50206;1;1;0;0,18
"1564";50206;1;1;0;0,18
"1565";50206;1;1;0;0,18
"1566";50206;1;1;0;0,18
"1567";50206;1;1;0;0,18
"1568";50206;1;1;0;0,18
"1569";50206;1;1;0;0,18
"1570";50206;1;1;1;0,18
"1571";50206;1;1;1;0,18
"1572";50207;0;0;0;0,6
"1573";50207;0;0;0;0,6
"1574";50207;0;0;0;0,6
"1575";50207;0;1;0;0,6
"1576";50207;0;1;0;0,6
"1577";50207;0;1;0;0,6
"1578";50207;1;0;0;0,6
"1579";50207;1;1;0;0,6
"1580";50208;0;0;0;NA
"1581";50208;0;0;0;NA
"1582";50208;0;0;1;NA
"1583";50208;0;0;1;NA
"1584";50208;0;1;0;NA
"1585";50208;1;0;0;NA
"1586";50208;1;1;0;NA
"1587";50209;0;0;0;NA
"1588";50209;0;0;0;NA
"1589";50209;0;0;0;NA
"1590";50209;0;0;1;NA
"1591";50209;0;1;1;NA
"1592";50209;1;0;0;NA
"1593";50209;1;0;0;NA
"1594";50209;1;0;1;NA
"1595";50209;1;0;1;NA
"1596";50209;1;1;1;NA
"1597";50310;0;0;0;-0,13
"1598";50310;0;0;0;-0,13
"1599";50310;0;0;0;-0,13
"1600";50310;0;1;0;-0,13
"1601";50310;0;1;0;-0,13
"1602";50310;0;1;0;-0,13
"1603";50310;0;1;0;-0,13
"1604";50310;0;1;0;-0,13
"1605";50310;1;0;0;-0,13
"1606";50310;1;0;0;-0,13
"1607";50310;1;0;0;-0,13
"1608";50310;1;0;1;-0,13
"1609";50310;1;1;0;-0,13
"1610";50310;1;1;0;-0,13
"1611";50310;1;1;0;-0,13
"1612";50310;1;1;0;-0,13
"1613";50310;1;1;0;-0,13
"1614";50311;0;0;0;0,1
"1615";50311;0;0;0;0,1
"1616";50311;0;0;0;0,1
"1617";50311;0;0;0;0,1
"1618";50311;0;0;0;0,1
"1619";50311;0;0;0;0,1
"1620";50311;1;0;0;0,1
"1621";50311;1;0;0;0,1
"1622";50311;1;0;0;0,1
"1623";50311;1;0;0;0,1
"1624";50311;1;0;0;0,1
"1625";50311;1;0;0;0,1
"1626";50311;1;0;0;0,1
"1627";50312;0;0;0;-0,07
"1628";50312;0;0;1;-0,07
"1629";50312;0;1;0;-0,07
"1630";50312;0;1;0;-0,07
"1631";50312;0;1;0;-0,07
"1632";50312;0;1;0;-0,07
"1633";50312;0;1;0;-0,07
"1634";50312;0;1;1;-0,07
"1635";50312;0;1;1;-0,07
"1636";50312;1;0;0;-0,07
"1637";50312;1;0;0;-0,07
"1638";50312;1;0;0;-0,07
"1639";50312;1;1;0;-0,07
"1640";50312;1;1;0;-0,07
"1641";50312;1;1;0;-0,07
"1642";50312;1;1;1;-0,07
"1643";50313;0;0;0;0,42
"1644";50313;0;1;0;0,42
"1645";50313;0;1;0;0,42
"1646";50313;0;1;0;0,42
"1647";50313;0;1;0;0,42
"1648";50313;0;1;0;0,42
"1649";50313;0;1;0;0,42
"1650";50313;1;0;0;0,42
"1651";50313;1;0;1;0,42
"1652";50313;1;1;0;0,42
"1653";50313;1;1;0;0,42
"1654";50313;1;1;0;0,42
"1655";50313;1;1;0;0,42
"1656";50314;0;0;0;0,13
"1657";50314;0;0;0;0,13
"1658";50314;0;0;0;0,13
"1659";50314;0;0;0;0,13
